etalab;finess;nom;;;;departement;region;ville;telephone;categorie;adresse
100000306;100000835;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;30;R;CHARLES DELAUNAY;10;AUBE;10000 TROYES;325731948;Etablissement d'hébergement pour personnes âgées dépendantes;30 R CHARLES DELAUNAY
100000348;100005651;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;3;R;DE LA TOUR;10;AUBE;10000 TROYES;325809400;Etablissement d'hébergement pour personnes âgées dépendantes;3 R DE LA TOUR
100000389;100000371;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;17;R;DES TERRASSES;10;AUBE;10000 TROYES;325761515;Etablissement d'hébergement pour personnes âgées dépendantes;17 R DES TERRASSES
100000470;100005610;RESIDENCE AUTONOMIE LES CHEVREFEUILLES;37;R;CHARLES DUTREIX;10;AUBE;10000 TROYES;325495130;Résidences autonomie;37 R CHARLES DUTREIX
100000488;100005966;CENTRE DE SANTE DENTAIRE DE LA CPAM DE L'AUBE;56;BD;DU 14 JUILLET;10;AUBE;10000 TROYES;351598030;Centre de Santé;56 BD DU 14 JUILLET
100000801;100006279;;5;PL;ARISTIDE BRIAND;10;AUBE;10400 NOGENT SUR SEINE;325398708;Centre Hospitalier (C.H.);5 PL ARISTIDE BRIAND
100001056;100005875;"ETABLISSEMENT ET SERVICE D'AIDE PAR LE TRAVAIL ""LE TERTRE""";4;R;DES MÉSANGES;10;AUBE;10410 ST PARRES AUX TERTRES;325725570;Etablissement et Service d'Aide par le Travail (E.S.A.T.);4 R DES MÉSANGES
100001064;100005982;SERVICE DE PREVENTION SPECIALISEE AASEAA;;DOM;DE L'ESSOR;10;AUBE;10430 ROSIERES PRES TROYES;325461639;Club Equipe de Prévention;DOM DE L'ESSOR
100001072;100005875;"FOYER D'ACCUEIL MEDICALISE POUR  AUTISTES ""L'ADRET""";30;R;ANNIE ET PIERRE MICAUX;10;AUBE;10140 VENDEUVRE SUR BARSE;325438790;Etab.Acc.Médicalisé en tout ou partie personnes handicapées;30 R ANNIE ET PIERRE MICAUX
100001114;100005982;SRVICE D'ACTION EDUCATIVE EN MILIEU OUVERT;;DOM;DE L'ESSOR;10;AUBE;10430 ROSIERES PRES TROYES;325734317;Services AEMO et AED;DOM DE L'ESSOR
100001197;100006279;UNITE DE SOINS DE LONGUE DUREE DE L'HOPITAL DE NOGENT SUR SE;5;PL;ARISTIDE BRIAND;10;AUBE;10400 NOGENT SUR SEINE;325398708;Etablissement de Soins Longue Durée;5 PL ARISTIDE BRIAND
100001239;100001189;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;2;R;DES ANCIENS COMBATTANTS;10;AUBE;10240 RAMERUPT;325372370;Etablissement d'hébergement pour personnes âgées dépendantes;2 R DES ANCIENS COMBATTANTS
100001379;750719239;SERVICE D'ACCOMPAGNEMENT A LA VIE SOCIALE;8;PL;ARISTIDE MAILLOL;10;AUBE;10000 TROYES;325715740;Service d'Accompagnement à la Vie Sociale (S.A.V.S.);8 PL ARISTIDE MAILLOL
100001445;100001437;SELARL PHARMACIE D'AIX;12;R;Pierre Brossolette;10;AUBE;10160 AIX VILLEMAUR PALIS;325467019;Pharmacie d'Officine;12 R Pierre Brossolette
100001494;100001486;PHARMACIE RIBÉRON;2;PL;de la République;10;AUBE;10700 ARCIS SUR AUBE;352110000;Pharmacie d'Officine;2 PL de la République
100001510;100001502;PHARMACIE BONNOTTE ET BONNOTTE-CASTRO;329;R;des Carres;10;AUBE;10130 AUXON;325420091;Pharmacie d'Officine;329 R des Carres
100001528;100009463;;26;R;DES QUINZE-VINGTS;10;AUBE;10000 TROYES;325734053;Centre soins accompagnement prévention addictologie (CSAPA);26 R DES QUINZE-VINGTS
100001544;100001536;EURL PHARMACIE DU JARD;20;AV;DU GENERAL LECLERC;10;AUBE;10200 BAR SUR AUBE;325273719;Pharmacie d'Officine;20 AV DU GENERAL LECLERC
100001569;930019484;"ESAT ""HORS LES MURS"" LA MAIN ET L'OEUVRE";28;R;PIERRE GAUTHIER;10;AUBE;10000 TROYES;325831249;Etablissement et Service d'Aide par le Travail (E.S.A.T.);28 R PIERRE GAUTHIER
100001577;100001551;PHARMACIE ROUYER;48;R;NATIONALE;10;AUBE;10200 BAR SUR AUBE;325270054;Pharmacie d'Officine;48 R NATIONALE
100001593;100001585;PHARMACIE DES HALLES;99;R;Nationale;10;AUBE;10200 BAR SUR AUBE;;Pharmacie d'Officine;99 R Nationale
100001627;100001601;PHARMACIE FRANCOIS;76;R;NATIONALE;10;AUBE;10200 BAR SUR AUBE;325270053;Pharmacie d'Officine;76 R NATIONALE
100001643;100001635;PHARMACIE REPUBLIQUE;11;;FAUBOURG DE CHAMPAGNE;10;AUBE;10110 BAR SUR SEINE;325298015;Pharmacie d'Officine;11 FAUBOURG DE CHAMPAGNE
100001676;100001650;PHARMACIE DE LA SEINE;18;AV;GENERAL LECLERC;10;AUBE;10110 BAR SUR SEINE;325298733;Pharmacie d'Officine;18 AV GENERAL LECLERC
100001692;100001684;SELARL PHARMACIE JULIE DOILLON;9;R;COMBATTANTS D A F N;10;AUBE;10320 BOUILLY;325402023;Pharmacie d'Officine;9 R COMBATTANTS D A F N
100001718;510024581;SSIAD AUBE MUTUALITE FRANCAISE CHAMPAGNE ARDENNE SSAM;101;AV;ANATOLE FRANCE;10;AUBE;10003 TROYES CEDEX;625744959;Service de Soins Infirmiers A Domicile (S.S.I.A.D);101 AV ANATOLE FRANCE
100001726;100001700;PHARMACIE DE BREVIANDES;108;AV;DU MARECHAL LECLERC;10;AUBE;10450 BREVIANDES;325821716;Pharmacie d'Officine;108 AV DU MARECHAL LECLERC
100001742;100001734;PHARMACIE  MARTINI - JOFFIN;1;PL;DE L HOTEL DE VILLE;10;AUBE;10500 BRIENNE LE CHATEAU;325928367;Pharmacie d'Officine;1 PL DE L HOTEL DE VILLE
100001775;100001767;SELARL PHARMACIE DE L'ECOLE MILITAIRE;86;R;DE L ECOLE MILITAIRE;10;AUBE;10500 BRIENNE LE CHATEAU;325928046;Pharmacie d'Officine;86 R DE L ECOLE MILITAIRE
100001791;100001783;SELARL PHARMACIE DE CHAOURCE;3;RTE;DE TROYES;10;AUBE;10210 CHAOURCE;325401109;Pharmacie d'Officine;3 RTE DE TROYES
100001809;100001759;SCM CENTRE D'IMAGERIE MEDICALE DE MONTIER LA CELLE;17;R;BALTET;10;AUBE;10120 ST ANDRE LES VERGERS;325799001;Autre Etablissement Loi Hospitalière;17 R BALTET
100001825;100001817;PHARMAVENTURE;4;R;JULES FERRY;10;AUBE;10600 LA CHAPELLE ST LUC;325802098;Pharmacie d'Officine;4 R JULES FERRY
100001874;100001866;PHARMACIE SARRAIL;3;R;ROGER SALENGRO;10;AUBE;10600 LA CHAPELLE ST LUC;325748370;Pharmacie d'Officine;3 R ROGER SALENGRO
100001890;100001882;PHARMACIE BERSAUTER;30;AV;ROGER SALENGRO;10;AUBE;10600 LA CHAPELLE ST LUC;;Pharmacie d'Officine;30 AV ROGER SALENGRO
100001908;750721334;INSTITUT DE FORMATION SANITAIRE ET SOCIALE;18;R;LOUIS MORIN;10;AUBE;10000 TROYES;325814100;Ecoles Formant aux Professions Sanitaires et Sociales;18 R LOUIS MORIN
100001924;100001916;PHARMACIE RICHARD;;BD;de l'Ouest;10;AUBE;10600 LA CHAPELLE ST LUC;325795164;Pharmacie d'Officine;BD de l'Ouest
100001940;100001932;PHARMACIE BENKADDOUR;11;AV;JEAN MOULIN;10;AUBE;10600 LA CHAPELLE ST LUC;;Pharmacie d'Officine;11 AV JEAN MOULIN
100001965;100001957;SELARL PHARMACIE PHILIPPE;7;PL;COLAVERDEY;10;AUBE;10150 CHARMONT SOUS BARBUISE;325410267;Pharmacie d'Officine;7 PL COLAVERDEY
100001981;100001973;SELARL PHARMACIE DE CHAVANGES;15;R;DU GILLIARD;10;AUBE;10330 CHAVANGES;325921170;Pharmacie d'Officine;15 R DU GILLIARD
100001999;100008879;GRETA SUD CHAMPAGNE;12;AV;DES LOMBARDS;10;AUBE;10000 TROYES;325712380;Ecoles Formant aux Professions Sociales;12 AV DES LOMBARDS
100002013;100002005;SELARL PHARMACIE DE CRENEY;36;RTE;CLAUDE BERTRAND;10;AUBE;10150 CRENEY PRES TROYES;325769747;Pharmacie d'Officine;36 RTE CLAUDE BERTRAND
100002039;100000835;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;17;R;MÉDÉRIC;10;AUBE;10120 ST ANDRE LES VERGERS;325456890;Etablissement d'hébergement pour personnes âgées dépendantes;17 R MÉDÉRIC
100002047;100002021;PHARMACIE AMY;25;R;GREGOIRE ROYER;10;AUBE;10500 DIENVILLE;325573942;Pharmacie d'Officine;25 R GREGOIRE ROYER
100002062;100002054;PHARMACIE PALKO ET BENNETON-MARTINEZ;6;PL;Saint-nicolas;10;AUBE;10130 ERVY LE CHATEL;325706436;Pharmacie d'Officine;6 PL Saint-nicolas
100002088;100005875;RÉSIDENCE DU PARC;;R;PIERRE GERDY;10;AUBE;10000 TROYES;325704420;Foyer Hébergement Adultes Handicapés;R PIERRE GERDY
100002096;100005651;CHANTEJOIE - IME;3;RTE;DE BAIRES;10;AUBE;10800 ROUILLY ST LOUP;325415656;Institut Médico-Educatif (I.M.E.);3 RTE DE BAIRES
100002112;100005685;RESIDENCE ST ROCH NOGENT SUR SEINE;1;R;DU CHAMP MOUZARD;10;AUBE;10400 NOGENT SUR SEINE;325398059;Résidences autonomie;1 R DU CHAMP MOUZARD
100002120;100000397;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;9;AV;TRICOCHE MAILLARD;10;AUBE;10160 AIX VILLEMAUR PALIS;325467144;Etablissement d'hébergement pour personnes âgées dépendantes;9 AV TRICOCHE MAILLARD
100002138;100000405;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;2;;RUE DES MURS;10;AUBE;10700 ARCIS SUR AUBE;325378791;Etablissement d'hébergement pour personnes âgées dépendantes;2 RUE DES MURS
100002146;100000413;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;16;R;DE MONTBRETON;10;AUBE;10500 BRIENNE LE CHATEAU;325928425;Etablissement d'hébergement pour personnes âgées dépendantes;16 R DE MONTBRETON
100002153;100000421;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;2;GR;RUE;10;AUBE;10210 CHAOURCE;325401476;Etablissement d'hébergement pour personnes âgées dépendantes;2 GR RUE
100002161;100000439;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;7;R;SAINT PIERRE;10;AUBE;10130 ERVY LE CHATEL;325706522;Etablissement d'hébergement pour personnes âgées dépendantes;7 R SAINT PIERRE
100002179;100000447;;17;AV;CLOTILDE DELATOUR;10;AUBE;10170 MERY SUR SEINE;325212015;Etablissement d'hébergement pour personnes âgées dépendantes;17 AV CLOTILDE DELATOUR
100002187;100000496;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;24;FG;ST MARTIN;10;AUBE;10400 PONT SUR SEINE;325218010;Etablissement d'hébergement pour personnes âgées dépendantes;24 FG ST MARTIN
100002195;100000504;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;16;R;DE BISE;10;AUBE;10340 LES RICEYS;325293152;Etablissement d'hébergement pour personnes âgées dépendantes;16 R DE BISE
100002203;100000512;EHPAD RESIDENCE LES FLOTS DE L'ORVIN;32;R;SAINT ANTOINE;10;AUBE;10400 TRAINEL;325391038;Etablissement d'hébergement pour personnes âgées dépendantes;32 R SAINT ANTOINE
100002211;100000520;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;1;R;GUILLEMOT;10;AUBE;10370 VILLENAUXE LA GRANDE;325213375;Etablissement d'hébergement pour personnes âgées dépendantes;1 R GUILLEMOT
100002237;100002070;SELARL PHARMACIE D'ESSOYES;14;R;VICTOR HUGO;10;AUBE;10360 ESSOYES;325296225;Pharmacie d'Officine;14 R VICTOR HUGO
100002252;750721334;;30;R;DU GRAND VEON;10;AUBE;10000 TROYES;325810336;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);30 R DU GRAND VEON
100002260;100002245;PHARMACIE PETIT;7;R;DE LA REPUBLIQUE;10;AUBE;10190 ESTISSAC;325404532;Pharmacie d'Officine;7 R DE LA REPUBLIQUE
100002286;100005875;;40;R;GRANDE;10;AUBE;10140 VENDEUVRE SUR BARSE;325413042;Institut Médico-Educatif (I.M.E.);40 R GRANDE
100002302;100005982;CENTRE EDUCATIF ET D'INSERTION PROFESSIONNELLE;34;R;JULES FERRY;10;AUBE;10430 ROSIERES PRES TROYES;325451633;Maison d'Enfants à Caractère Social;34 R JULES FERRY
100002310;100005610;LOGEMENT FOYER LES ERABLES DES NOES;33;R;MILLARD;10;AUBE;10420 LES NOES PRES TROYES;325748073;Résidences autonomie;33 R MILLARD
100002328;100005610;RESIDENCE AUTONOMIE LES ORMES;2;R;ANDRE MUTTER;10;AUBE;10000 TROYES;325808908;Résidences autonomie;2 R ANDRE MUTTER
100002344;750721318;CHRS CLAIR AMITIE FRANCE;7;R;SAINT ANTOINE;10;AUBE;10000 TROYES;325731021;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);7 R SAINT ANTOINE
100002351;100000561;;4;R;CHAIM SOUTINE;10;AUBE;10012 TROYES CEDEX;820151111;Etablissement de Soins Médicaux;4 R CHAIM SOUTINE
100002369;100000033;;90;AV;PASTEUR;10;AUBE;10000 TROYES;325451310;Centre Hospitalier Spécialisé lutte Maladies Mentales;90 AV PASTEUR
100002377;100002294;SELARL PHARMACIE FOULON;35;AV;DU MARECHAL FOCH;10;AUBE;10280 FONTAINE LES GRES;325702236;Pharmacie d'Officine;35 AV DU MARECHAL FOCH
100002393;100002385;PHARMACIE DOUSSOT;24;AV;PIERRE GOMAND;10;AUBE;10270 LUSIGNY SUR BARSE;;Pharmacie d'Officine;24 AV PIERRE GOMAND
100002419;100000033;;;R;ARAGO;10;AUBE;10100 ROMILLY SUR SEINE;325219528;Centre Hospitalier Spécialisé lutte Maladies Mentales;R ARAGO
100002427;100002401;SELARL PHARMACIE FABIEN MAUVIGNANT;140;R;CHARLES DE GAULLE;10;AUBE;10230 MAILLY LE CAMP;325373161;Pharmacie d'Officine;140 R CHARLES DE GAULLE
100002443;100002435;PHARMACIE SASPORTES;29;AV;du Général de Gaulle;10;AUBE;10510 MAIZIERES LA GRANDE PAROIS;325243938;Pharmacie d'Officine;29 AV du Général de Gaulle
100002468;100000033;;;R;ARAGO;10;AUBE;10100 ROMILLY SUR SEINE;325219528;Centre Hospitalier Spécialisé lutte Maladies Mentales;R ARAGO
100002492;100002484;PHARMACIE  CHARLES-LEVY;19;R;PICARD VALLOT;10;AUBE;10350 MARIGNY LE CHATEL;325215124;Pharmacie d'Officine;19 R PICARD VALLOT
100002518;100000033;;6;R;DU STADE;10;AUBE;10110 BAR SUR SEINE;325383823;Centre Hospitalier Spécialisé lutte Maladies Mentales;6 R DU STADE
100002526;100002500;PHARMACIE BECARD;42;R;GEORGES FLIZOT;10;AUBE;10170 MERY SUR SEINE;325212154;Pharmacie d'Officine;42 R GEORGES FLIZOT
100002542;100002534;PHARMACIE DE MUSSY SUR SEINE;1;QU;INTERROMPU;10;AUBE;10250 MUSSY SUR SEINE;325384034;Pharmacie d'Officine;1 QU INTERROMPU
100002559;100000033;;32;R;HUGOT;10;AUBE;10500 BRIENNE LA VIEILLE;325275110;Centre Hospitalier Spécialisé lutte Maladies Mentales;32 R HUGOT
100002575;100002567;PHARMACIE NOIZET;47;R;DES MAROTS;10;AUBE;10420 LES NOES PRES TROYES;325746242;Pharmacie d'Officine;47 R DES MAROTS
100002591;100002583;SELARL PHARMACIE LERMITE;63;;GRANDE RUE;10;AUBE;10240 NOGENT SUR AUBE;325376680;Pharmacie d'Officine;63 GRANDE RUE
100002609;100000033;;11;PL;DE LA REPUBLIQUE;10;AUBE;10500 BRIENNE LE CHATEAU;325928851;Centre Hospitalier Spécialisé lutte Maladies Mentales;11 PL DE LA REPUBLIQUE
100002625;100002617;PHARMACIE GODFRIND-GATEAU;16;AV;PASTEUR;10;AUBE;10400 NOGENT SUR SEINE;325398121;Pharmacie d'Officine;16 AV PASTEUR
100002641;100002633;SELARL PHARMACIE NOGENTAISE;22;GR;SAINT LAURENT;10;AUBE;10400 NOGENT SUR SEINE;325398754;Pharmacie d'Officine;22 GR SAINT LAURENT
100002658;100005644;;5;R;DU GROS RAISIN;10;AUBE;10000 TROYES;325718818;Club Equipe de Prévention;5 R DU GROS RAISIN
100002674;100002666;PHARMACIE CUNAT;19;R;DES FRERES HUBERT;10;AUBE;10220 PINEY;325463031;Pharmacie d'Officine;19 R DES FRERES HUBERT
100002690;100002682;SELARL PHARMACIE HENTZIEN;3;PL;DU MARECHAL FOCH;10;AUBE;10380 PLANCY L ABBAYE;325374408;Pharmacie d'Officine;3 PL DU MARECHAL FOCH
100002724;100002716;PHARMACIE MOUTARD;1;PL;CHARLES DE GAULLE;10;AUBE;10150 PONT STE MARIE;325807801;Pharmacie d'Officine;1 PL CHARLES DE GAULLE
100002740;100002732;SELARL PHARMACIE RENAULT;85;AV;JULES GUESDE;10;AUBE;10150 PONT STE MARIE;325812551;Pharmacie d'Officine;85 AV JULES GUESDE
100002765;100002757;SELARL PHARMACIE BELLENGER;14;;GRANDE RUE;10;AUBE;10400 PONT SUR SEINE;325214114;Pharmacie d'Officine;14 GRANDE RUE
100002781;100002773;PHARMACIE MASSIAS;25;R;SAINT ROBERT;10;AUBE;10340 LES RICEYS;325293036;Pharmacie d'Officine;25 R SAINT ROBERT
100002815;100002807;SELARL PHARMACIE DE LA RIVIERE;37;R;Jean Jaurès;10;AUBE;10440 LA RIVIERE DE CORPS;325794015;Pharmacie d'Officine;37 R Jean Jaurès
100002831;100002823;SELARL PHARMACIE RAMBERTI;193;R;ARISTIDE BRIAND;10;AUBE;10100 ROMILLY SUR SEINE;325247798;Pharmacie d'Officine;193 R ARISTIDE BRIAND
100002864;100002856;SELARL LE PELLEC;237;R;GORNET BOIVIN;10;AUBE;10100 ROMILLY SUR SEINE;325248532;Pharmacie d'Officine;237 R GORNET BOIVIN
100002880;100002872;PHARMACIE CAEL-DEROUET;43;R;DE LA BOULE D OR;10;AUBE;10100 ROMILLY SUR SEINE;325248281;Pharmacie d'Officine;43 R DE LA BOULE D OR
100002914;100002906;PHARMACIE GANDON - JOUET;69;R;DE LA BOULE D OR;10;AUBE;10100 ROMILLY SUR SEINE;325248420;Pharmacie d'Officine;69 R DE LA BOULE D OR
100002930;100002922;PHARMACIE ROBESPIERRE;;BD;MAXIMILIEN ROBESPIERRE;10;AUBE;10100 ROMILLY SUR SEINE;325247102;Pharmacie d'Officine;BD MAXIMILIEN ROBESPIERRE
100002963;100002955;PHARMACIE BOHLER;7;R;VOLTAIRE SELLIERES;10;AUBE;10100 ROMILLY SUR SEINE;325241505;Pharmacie d'Officine;7 R VOLTAIRE SELLIERES
100002997;100007293;PHARMACIE MUTUALISTE SOCIETE MUTUELLE COOPERAT;99;R;GORNET-BOIVIN;10;AUBE;10100 ROMILLY SUR SEINE;325395647;Pharmacie Mutualiste;99 R GORNET-BOIVIN
100003011;100003003;SELEURL PHARMACIE DES LOMBARDS;9;R;DES LOMBARDS;10;AUBE;10430 ROSIERES PRES TROYES;325823508;Pharmacie d'Officine;9 R DES LOMBARDS
100003045;100003037;PHARMACIE DES TILLEULS;30;R;ANDRE MAUGOUT;10;AUBE;10120 ST ANDRE LES VERGERS;325490021;Pharmacie d'Officine;30 R ANDRE MAUGOUT
100003060;100003052;PHARMACIE RICHARD;;AV;CHARLES DE REFUGE;10;AUBE;10120 ST ANDRE LES VERGERS;325746606;Pharmacie d'Officine;AV CHARLES DE REFUGE
100003094;100003086;SELARL PHARMACIE CHARLOTTE POUILLOT;29;R;JEAN JAURES;10;AUBE;10120 ST ANDRE LES VERGERS;325823109;Pharmacie d'Officine;29 R JEAN JAURES
100003110;100003102;SELARL PHARMACIE LEDOUBLE;75;RTE;D AUXERRE;10;AUBE;10120 ST ANDRE LES VERGERS;325490085;Pharmacie d'Officine;75 RTE D AUXERRE
100003128;100003078;;;R;DU PARADIS;10;AUBE;10000 TROYES;325831122;Ecoles Formant aux Professions Sociales;R DU PARADIS
100003144;100003136;PHARMACIE PEILLERON;8;R;DU COMMERCE;10;AUBE;10120 ST GERMAIN;325750404;Pharmacie d'Officine;8 R DU COMMERCE
100003177;100003151;PHARMACIE  LAURENT;130;AV;MICHEL BAROIN;10;AUBE;10800 ST JULIEN LES VILLAS;325753659;Pharmacie d'Officine;130 AV MICHEL BAROIN
100003193;100003185;PHARMACIE VANDEPUTTE;108;BD;DE DIJON;10;AUBE;10800 ST JULIEN LES VILLAS;325822785;Pharmacie d'Officine;108 BD DE DIJON
100003219;100000017;INSTITUT DE FORMATION EN SOINS INFIRMIERS;2;AV;DES LOMBARDS;10;AUBE;10000 TROYES;325494999;Ecoles Formant aux Professions Sanitaires;2 AV DES LOMBARDS
100003227;100003201;PHARMACIE CONTINANT;23;R;DU GENERAL DE GAULLE;10;AUBE;10180 ST LYE;325766308;Pharmacie d'Officine;23 R DU GENERAL DE GAULLE
100003243;100003235;SELARL PHARMACIE CENTRALE;103;AV;DU GENERAL DE GAULLE;10;AUBE;10410 ST PARRES AUX TERTRES;325811410;Pharmacie d'Officine;103 AV DU GENERAL DE GAULLE
100003268;100001288;;8;R;PAUL VAILLANT COUTURIER;10;AUBE;10105 ROMILLY SUR SEINE CEDEX;;Autre Etablissement Loi Hospitalière;8 R PAUL VAILLANT COUTURIER
100003276;100003250;PHARMACIE PLIEZ;11;BD;FRANCOIS MOTHRE;10;AUBE;10260 ST PARRES LES VAUDES;325409219;Pharmacie d'Officine;11 BD FRANCOIS MOTHRE
100003292;100003284;PHARMACIE  FEVRE;21;AV;GALLIENI;10;AUBE;10300 STE SAVINE;325793469;Pharmacie d'Officine;21 AV GALLIENI
100003318;100005982;;;RTE;DEPARTEMENTALE 1;10;AUBE;10270 LUSIGNY SUR BARSE;325763781;Centre d'Action Educative (C.A.E.);RTE DEPARTEMENTALE 1
100003326;100007335;PHARMACIE MUTUALISTE;59;AV;GALLIENI;10;AUBE;10300 STE SAVINE;325451420;Pharmacie Mutualiste;59 AV GALLIENI
100003342;100003334;PHARMACIE GEORGET-AUMIGNON;110;AV;GALLIENI;10;AUBE;10300 STE SAVINE;325793354;Pharmacie d'Officine;110 AV GALLIENI
100003359;100005982;UNITE SPECIALISEE POUR MERES ADOLESCENTES;44;R;PASTEUR;10;AUBE;10420 LES NOES PRES TROYES;325740723;Etablissement d'Accueil Mère-Enfant;44 R PASTEUR
100003375;100006055;;34;R;CELESTIN PHILBOIS;10;AUBE;10410 ST PARRES AUX TERTRES;325813390;Foyer de l'Enfance;34 R CELESTIN PHILBOIS
100003383;100003367;PHARMACIE BRUGIRARD;56;AV;du General Leclerc;10;AUBE;10300 STE SAVINE;325740000;Pharmacie d'Officine;56 AV du General Leclerc
100003391;100005875;ETABLISSEMENT ET SERVICE D'AIDE PAR LE TRAVAIL DU MENOIS;1;RTE;DE BAIRES;10;AUBE;10800 ROUILLY ST LOUP;325762700;Etablissement et Service d'Aide par le Travail (E.S.A.T.);1 RTE DE BAIRES
100003409;100005875;FOYER POUR HANDICAPES ADULTES LE LABOURAT;29;AV;MARTYRS DE LA RESIST;10;AUBE;10000 TROYES;325704430;Etab.Accueil Non Médicalisé pour personnes handicapées;29 AV MARTYRS DE LA RESIST
100003417;100006212;SERVICE DELEGUE AUX PRESTATIONS FAMILIALES;2;R;CHARLES GROS;10;AUBE;10000 TROYES;325711370;Service délégué aux prestations familiales;2 R CHARLES GROS
100003425;100006105;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;10;R;DE LA HAUTE MOLINE;10;AUBE;10800 ST JULIEN LES VILLAS;325822231;Etablissement d'hébergement pour personnes âgées dépendantes;10 R DE LA HAUTE MOLINE
100003433;100006097;ÉTABLISSEMENT D'HÉBERGEMENT POUR PERSONNES ÂGÉES DÉPENDANTES;6;R;GAMBETTA;10;AUBE;10250 MUSSY SUR SEINE;325384110;Etablissement d'hébergement pour personnes âgées dépendantes;6 R GAMBETTA
100003441;100006089;RESIDENCE AUTONOMIE  PERSONNES AGEES DE BRIENNE LE CHATEAU;1;ALL;JEAN-NICOLAS PIERREY;10;AUBE;10500 BRIENNE LE CHATEAU;325928144;Résidences autonomie;1 ALL JEAN-NICOLAS PIERREY
100003458;100005875;SERV SOINS ÉDUC SPÉ DOMICILE DÉF INTELLEC LA SITTELLE;18;R;RENE MOUCHOTTE;10;AUBE;10600 LA CHAPELLE ST LUC;325760037;Service d'Éducation Spéciale et de Soins à Domicile;18 R RENE MOUCHOTTE
100003466;750719361;;52;R;RENÉ GILLET;10;AUBE;10800 ST JULIEN LES VILLAS;325783609;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);52 R RENÉ GILLET
100003524;100000587;SERVICE AIDE ET ACCOMPAGNEMENT A DOMICILE DE L'ADAD;14;R;JEAN LOUIS DELPORTE;10;AUBE;10000 TROYES;325730770;Service d'Aide et d'Accompagnement à Domicile (S.A.A.D.);14 R JEAN LOUIS DELPORTE
100003565;100005875;;27;AV;MARTYRS DE LA RESIST;10;AUBE;10000 TROYES;325704444;Etablissement et Service d'Aide par le Travail (E.S.A.T.);27 AV MARTYRS DE LA RESIST
100003573;100005628;LOGEMENT FOYER LAROCHE DE STE SAVINE;1;R;EUGENE LAROCHE;10;AUBE;10300 STE SAVINE;325790645;Résidences autonomie;1 R EUGENE LAROCHE
100003581;100006113;LOGEMENT FOYER LES MESANGES DE ST PARRES LES VAUDES;11;R;DES POMMIERS;10;AUBE;10260 ST PARRES LES VAUDES;325409155;Résidences autonomie;11 R DES POMMIERS
100003599;100005651;;25;R;DU PARC DES SPORTS;10;AUBE;10000 TROYES;325832110;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);25 R DU PARC DES SPORTS
100003938;100010966;SERVICE D'AIDE ET D'ACCOMPAGNEMENT A DOMICILE  L'APAHD;8;ALL;DES MARTYRS;10;AUBE;10150 CRENEY PRES TROYES;325460850;Service d'Aide et d'Accompagnement à Domicile (S.A.A.D.);8 ALL DES MARTYRS
100004035;100000694;;2;R;CLOITRE ST ETIENNE;10;AUBE;10000 TROYES;325805872;Foyer de Jeunes Travailleurs (résidence sociale ou non);2 R CLOITRE ST ETIENNE
100004076;100005735;SSIA - RS/FJT DU PONT DE LA PIELLE;3;IMP;DE LA PIELLE;10;AUBE;10000 TROYES;325761588;Autre Résidence Sociale (hors Maison Relais, Pension de Fami;3 IMP DE LA PIELLE
100004100;100005735;FOYER DE JEUNES TRAVAILLEURS DES NOZATS;;R;DES NOZATS;10;AUBE;10420 LES NOES PRES TROYES;325746666;Foyer de Jeunes Travailleurs (résidence sociale ou non);R DES NOZATS
100004126;100000710;ASSOC DEP AUBOISE DU MOUVEMENTFR POUR LE PLANNING FAMILIAL;24;R;BENOIT MALON;10;AUBE;10300 STE SAVINE;325823338;Etablissement Information Consultation Conseil Familial;24 R BENOIT MALON
